,name,price,review_cnt,link
216,해남 꿀고구마 호박고구마 {꿀밤고구마:꿀밤고구마 10kg 중(60~100g내외)},"32,900원","2,742",https://cr.shopping.naver.com/adcr.nhn?x=s1M26Hw95AP8pza2%2F62Ta%2F%2F%2F%2Fw%3D%3Ds3d8snDXUChQfV0IGilCdjYvd%2FleuJ2W9qBQfHrXK9SOL00Wmf%2Bc%2FkOFzXHXxNt3O1TFSecAJhnfnPOB8Jcq%2F2W8DgfZoxE8kOe%2Bj9ZJphm8daU7xsXxi1ha5TJ1O1Dhk3MtBAHyvgxY7byqX5%2Bc4tRzWbUP4hsfkDiMh%2FeiprrdhOluJ1tWQQiXRTgst1zfMOvSU25QGRKnTyBC7ekZpTmpI64asugn0pg6VOrW5yV8t4%2FY5ugqc0WvC7lDGcg0zQHDwLBG1QiYyyWP%2Fm25PhdkKs6mOWvyriuBbrzLmH09VNcYTT56YHZ8eBFLhNhNhzWP5MOyVP3d8qSA5ybbMT6uKWQN4b7WstTXVRp4V%2Fd2Kx7G3krbJiQXzryuwwOqJziUGfS9C98xj72BKVGLmRrnKKaWPb9pIAv5vPbc0nXZdrU9gBvTOY8XVxGgpGxxdPW757rVzafuHO2kNGwo9MZcDeokknBqh18srVpEAy2yUO3IezfvaZNfvc21YSpjSHp%2FPUmL%2Br9pvyAMR%2Fw%2B1c%2FPF4oWzeP%2BfAKW1lMtLq6U4kHQMN9n1JZd2MG8Zuuxs6GzK4yiN8kUFMOJM7iSpFO10AACR4ASAQf8Yt2HPNv5lYResrJnrQSk6F1UbbV47T0%2FzvoXUGUp6Up6is2%2F4xzK1zOrYFD4CLMuCga806S98CXl251OpmWizflz2KEWcXlxSR%2F3gbVD0W6jIphpxzm2VNUUR0xAWP6nDyqxTAjDHICEQpPL7Rm%2B2fyhjEhHR&nvMid=29881730675&catId=50002214
217,22년 햇고구마 해남 황토 꿀 밤고구마 베니하루카 3kg5kg10kg 꿀밤고구마3kg (중품) 60g-120g 1박스,"12,100원","2,727",https://cr.shopping.naver.com/adcr.nhn?x=sMc%2FpMDM%2FoO%2BP8Dg8msK6%2F%2F%2F%2Fw%3D%3DsSLRxXLK87vlHF9s3TP7yArLSr0TbJ08ufmRulhEoqSZVcWKdXUnFrQ%2B8ykSAd8kepxFOjeBLIl8oZhrI9%2Fcy%2FSBZVvSxIbu8VNQCnsKLPk5tlonlCPevFKKN%2Fjb%2Fwa7tzmyNlkMf%2BDMVLEqtAO7AgzMykBI%2Fzq%2B6BKlA%2BLtsshKvWNb7mFsitkT8U8q49Aj3Xm65yNCNbvIMKoYmpyGBWuR02IfIETZzQDX%2B7U2Oyuq209SKXE7Sc2%2FP%2B%2F38pP34u1SjuaV8BINV0ijNt3gaCTrmQD0sKnW8TyKS9g4Zh3GlaFWiGEvmAZHOt49ulfVsCmMtW2CU1d2dN5Jn4XTQ47ngnxQ7ssMZd09T0OjyjIxearTBvydD1LUI3JWpCADITCCMMm%2FQy0whnE4Zhh9A%2BEBbuLFgulyyqMzVBE5Ho7HdHwpY4uogsehaj3ycrmD27e9PsQFA9R8n7WpXYtHNz8gLYbEM5IbDUY9Ps%2BTHvZHTx18J7WWrsO25zX1RZvO51vapZTEyHO9XZoLvQbwP11KDHewgEVMRTYqsPRMdH0wXPyNpE1BSslgPtIckI3FokuMEXrvAhs98D3IEiPP39ZcxBYMFiei5FTlMY4NCynN7nKWHWErF8K0%2BifX75b4hbUSuEOwmsJGL1GLRLabS9lrUUc7FbiGLzBY93OvUUu4phM4Xkqwer6KAYBzWkB5nVih%2FFVMtNuEgcru2b3CjyE7GKWX0qAeBPFn%2BVGkcBruyoiTSNbjSdDPPK5AcA1SWQdAiJdwXirBRdnaxfvrBbw%3D%3D&nvMid=30815610692&catId=50002214
218,무농약 해남 세척 비세척 꿀고구마 베니하루카 호박 햇 고구마 3kg 5kg 10kg,"6,900원","2,718",https://cr.shopping.naver.com/adcr.nhn?x=eH%2BVCn%2F9lW3262e4dJ8rcf%2F%2F%2Fw%3D%3DskkMaTEKPsIqSBAcoNyAJJQTe2vlBqxEXh1ZXIi2lWneL00Wmf%2Bc%2FkOFzXHXxNt3O9XdlEdfPdbkVz8GR05OfiW8DgfZoxE8kOe%2Bj9ZJphm8daU7xsXxi1ha5TJ1O1Dhk3MtBAHyvgxY7byqX5%2Bc4tUS%2BortKzfQDWBF5GV%2FKfqEhJv3ljJo79VVIpj6%2Fm3WO5AXks91IM0yoiWv1I3woupdspwlQK6K894hEccU8rrpD4P%2Bj2CVvS6QkrpszyaIoCuwrUM2Vi5bq9fxYHuPhKbCoUWbkF002huaPL5S8SGBIEdphCTvaI6vtitcGl9F8V36ogsAbT2GMBHUreotiQPttjyYXwjt2vKaqw9XBw%2Fy1ugKmwUqtL%2F1cCW9kLjjvQaX2zNdhHQMRgqnHeKt%2BD2zyDcnCKb5nrx1K6TXCQt1ln%2BFsnWeG86qJvng7qeQ4ZeL5VYZ49htZTyA%2FJ%2BgYfq4wqThpCypu%2BGyr0eaLV%2BnrerhOAwi0R4vrLRBrmj%2FP3ejKf3ovKycTxGvQKvd1FvkP3Ls7cY8Ov0mwDfQ8%2BMbDwY%2BPO5VCm71JuaZIOZnlald1glV4H%2F35zSYiJ7qAP6ujlKsiQRKXvscUtq3as6aaRHHeApZZkySxscwPzb92%2BGKPtJQykmRookhxlg1f7Qau4fTwOUqyF63FjwpQRls%3D&nvMid=83461866043&catId=50002214
219,2022년 새순 해남 첫사랑 꿀고구마 3kg (특상),"11,310원","2,713",https://cr.shopping.naver.com/adcr.nhn?x=8AiHd0lGpzl2UCF7PilKvP%2F%2F%2Fw%3D%3DsDB3BfCCQOVggHFMRUYc%2BzGXnh0%2FzZHb9b81DHVmN%2FE6L00Wmf%2Bc%2FkOFzXHXxNt3OrQNDHj%2FZPvHN20eF6h%2F5CG8DgfZoxE8kOe%2Bj9ZJphm8daU7xsXxi1ha5TJ1O1DhkOCFt9LftvqmYi3QNmTmlh1K7icTZPG8%2BLpIo9yE3yFRRDOAoJhtfimrmY7UMC3Kc6t7vR3R2%2F26RcmlZuhYLuJsWuGSsC2HMhdySkuZ73y80Kewxzpw6XnaBOBXHnxq2AJEi63ct%2FjlMoI6wLHLH42wgL14Wje8cu88DXfAmwWw30d5E8w8YzqEaofh63Gyet2NCm3c9xwny0mh%2FqRSbaJdspwlQK6K894hEccU8rrpD4P%2Bj2CVvS6QkrpszyaIoCuwrUM2Vi5bq9fxYHuPhKXfA4uyiyctWQoDhCdYc8BGPYAI0%2F%2FeUa1x4KvllClVNmSCJVA5iDw%2Fewge6rONGG4APq1Cr0jq8yDyIG%2FwuYAVhAKuBxEhPkTmbyumHHysa2gOo7jy%2FDkNu%2BHPHWZQHVwzd8wW%2FXRcjqgL8hENL0jm7q4d6fSEIZYeC9zJ0oniGZ53c1V1ysZNLJNz8zA6yxaFZuUaEz%2BQ5MCktYy8gD7jLx%2Fn%2BYRAJx0pVx6G%2Bp3olfAl5dudTqZlos35c9ihFnGlSz82KisF993Ry%2F%2BvxJgcfzM2NpeIcCHkTpEuHWcOb5Hv1T%2FoDPeAT2ZD%2BWCfnsQ%3D%3D&nvMid=33886242374&catId=50002214
220,고구마캐는형제 서산황토꿀고구마 5kg 상(120~290g),"18,400원","2,694",https://cr.shopping.naver.com/adcr.nhn?x=hH75IThVdmXfIuwna6euOf%2F%2F%2Fw%3D%3DsfI2w1hfFjeGGE%2FUTb8FBieOH0Aw60%2Fl14ANFXaFUzh1VcWKdXUnFrQ%2B8ykSAd8keyTZQgiAa8NpnhvQIi88A%2BSBZVvSxIbu8VNQCnsKLPk5tlonlCPevFKKN%2Fjb%2Fwa7tgxM8yC2GzE3I5V3uJAOI%2B0gyQmyIV0ghdBHMkm2lyeIq3vS%2BphZ2RUmgaeMcCOPyt%2FpXtCbHqtGkzQTjlo2PlF%2BEyJHFo%2BiOE8QBYNXlaYfNM%2BrFpXn22yprXJyMAITNl2ynCVArorz3iERxxTyuukPg%2F6PYJW9LpCSumzPJoigK7CtQzZWLlur1%2FFge4%2BEpX0pmNDZ6WqLpsRCnyVt8T5jFLCgaeaQkGep%2FzcFNNq8mOgjDhwH0ghusgiMGY81ylmHM5SknByMcNrQUXT4IuM3zVaNSnElUms3mYOzPgGmD6tZxagekfF7ZfEw59T2%2F3trZwoeUfHL43dXkyNBvSFvDFlXhpc%2BuexgJmjZ8SmlPAs3IKfBiLsACyBKOHa2DrDWJJjnl7TlXE3aNfKL4c2Ze2sDxC3tkP1i0uHUuw0eJEuuWRWJH%2Btp1AzAWbO%2B%2Bl%2FC7UyBG8SFRQ%2BdlFhngZve3oe6nc8aVG0EHq5P50gnn%2F3Js%2BMVnjIgsF0vWPjFkhWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=35227503470&catId=50002214
221,햇 고구마 꿀고구마 특상품 최상품 3kg,"13,900원","2,669",https://cr.shopping.naver.com/adcr.nhn?x=8zufMhgMItj6%2BTvtrqD6vf%2F%2F%2Fw%3D%3Dsap5I6yLoj%2B4Mcujfgb%2BbHEQcGylh6IfF5Mr3f6F5xILrmbZKMw7CgD%2FASNNyGHGf6%2B8mr9Yn5SCHyrZVWAnFou2aAHi1QIcPY%2FjtFnTVFMgUZt%2BqXavjP7lo0bifudEA6nGvSQF3nMfT29UFRe2%2Fnm6IdemuhMaRXNFs4t7grWz%2BdsI0oBV0GFufH9Q6MaoxBfDhARoL66WrIaqmmbKByo9tmSGAvf8ynQc4NbeZK0oxnkbYKe2%2F9%2F9sM23%2BRcIwAS%2FMv2EibuSfyMlWawmgDvj8bFbapZKo%2FKT2Ldk7t7%2FbIQAbjJxiqa3vywANWkWucgdU8uilT2Z9e2WWfawczKsJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI8xOw%2FlmZX9IXttaB7%2BrOd8oimlOVU03Z1e%2Fal9PzH9KFXfqiCwBtPYYwEdSt6i2JAqaTJc06Wl4LbiaI8OWAdj3mnS0a0zoAhlsyc8I1prARtwu4MDc%2F3f9IncaVgXiGVq%2F0DybM6f6osKQvOZsFS%2FLxJVku37DAelBxJn2N2gTPUISghzs71MNNo%2BouVzeIXIAFVCcnItgafnFytTVtjkrWiD%2B%2BWNhS8rXHZySjmar3Ckd2CpQ%2FahgJeoF%2FR72Tuxx9i8ziFHGnp6O3u0AHoS9Egrs3sKsPjpSluIgYbEcwDfkLIyuldBS3f8m8e6nLmzUhNzs2VE%2B%2Bisqs3JAEppg%3D%3D&nvMid=30042268365&catId=50002214
222,최고구마 큐어링숙성완료 촉촉달콤 고당도 꿀고구마 3 5 10kg 1box 꿀밤못난이10kg(크기랜덤),"24,900원","2,663",https://cr.shopping.naver.com/adcr.nhn?x=dOEFO6ITS1XzF4EJ41Sd7f%2F%2F%2Fw%3D%3DspSWUZSPwfTpx467x9ysQz4FTy3eTK5jWOKEJG8vFh8DrmbZKMw7CgD%2FASNNyGHGfmZfYRWsAzAn0cxxnsPel4%2B2aAHi1QIcPY%2FjtFnTVFMgUZt%2BqXavjP7lo0bifudEA6nGvSQF3nMfT29UFRe2%2Fnm6IdemuhMaRXNFs4t7grWz%2BdsI0oBV0GFufH9Q6MaoxjjV%2Fff%2BKxA6yUw9OAd2Ud5NPB5XPu6U5U9oDAvYV8UkjCNTVmXlUe2EkXwlXGeHGXTC7skMedPiOrIjZ21SHUMgCYkilX5XaQT%2FRA%2FqYfOEjcgmjbCUN4R%2Fd0EaeeCn0cgdU8uilT2Z9e2WWfawczKsJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI80a2iochEQ4KQQGVSieYe0jic60Qu1W%2B6vDJ8Q9KkBJtXfqiCwBtPYYwEdSt6i2JAsPESX5q5tgxJ%2Fk%2FL7qkppZzuL1dJzo9uBxJY0HfsC1T2id1hKBdJADn5wzdOvoWrak7LIiiQItJQmKne4TXHjTGxY7nCLcjmYjpxWjAO17Ae9A%2FOs6ObOduc%2BE3%2Fp%2FmsbUPatZE6eB6HTYqFr7LGSLLYvNag37RcluBVUgjRN9G7wj0rc4HE%2FWdZuukN7a5yTdeDETAeVi4K7QkNYdkQaG1ErhDsJrCRi9Ri0S2m0vaYwZsZy7lnKP%2FkhCog3mI405%2FiL3MWsFcTbnjz%2FZLXrZNSk94YhK6%2BYtQBSqt8eBPuRMUMt8Pvmpnxy3cfc%2BfoPaEaovvHrpgo%2FCtY0BX6ah0cjwVm1BUYVknE7IEMpz4%3D&nvMid=29883097820&catId=50002214
223,"(무농약)숙성중인 꿀고구마🍠 , 착한고구마","13,000원","2,623",https://cr.shopping.naver.com/adcr.nhn?x=oozsjUrJz7mR1yzWH%2BETN%2F%2F%2F%2Fw%3D%3DsJARZGy66PUJ%2B4wAPpxdBmLFNFlW3hhzGCi6P7XWeO7KL00Wmf%2Bc%2FkOFzXHXxNt3Oi1%2BTgoAUAIOBweT1cW76kW8DgfZoxE8kOe%2Bj9ZJphm8daU7xsXxi1ha5TJ1O1Dhk3MtBAHyvgxY7byqX5%2Bc4tV67G5FraiJ9ncsNa4j7qlRZsdMLspDwZSBkV5y%2Be%2FUAAijCNCu%2FaamimJa9l2rsOHxJTk%2FymJJKdmATKnzemzlgGwyimh5KAPz9qjQrRJ2BefwTuuGRTKP7ieBxUHzXBG%2F837hzGVQp4zEXtwCup36ifTdD%2B%2FOl4O9dorwlNOzVZB47hPC3sMP%2FN4mdhyMao6wd711aU00LlILsiwnWS0%2B4QvQ4xrcvdmqhQv%2FU9wM224HqVG9KkY3HWd%2Bi1DuzXZwJUI9wR%2Fnu2TMCkewxwCLffisv5tHfoGFh7RH%2BtSaOAFJNLWxG%2Fj2gEfGb7GroeAX9ni7%2B9IkP%2BwQTv3qHdwATNctPJgbZzQAbED%2Bol4CkV36ogsAbT2GMBHUreotiQPx7p2eEME9NWGpB5YgAQIa8aupAdtiPathV7dgwzQZKwvDanZKi29fkjnjb1bHBCeI6wMXJwL4E3sbT9JZJYE7k0oCRD9aMQGnGB11trOebvVxcqxpXODAe7ZW9s%2BrwPd0ieubaBRqf1wzorJr%2F5LFLQVuJcfdtm86%2FLO6jIwudtf5KgWDiPVEO3SWyfdahkoRkX5kUqOJROq%2F9mU06dh7Ckd2CpQ%2FahgJeoF%2FR72TubSNP4eUg14YA01yBt0RdIFzC%2F8GTJIkNQnSj8yk%2BZIADfkLIyuldBS3f8m8e6nLmzUhNzs2VE%2B%2Bisqs3JAEppg%3D%3D&nvMid=33956346600&catId=50002214
224,해남 꿀고구마 베니하루카 호박고구마 밤고구마,"10,900원","2,621",https://cr.shopping.naver.com/adcr.nhn?x=P2YYdWNR3LiTWChah4ZW9v%2F%2F%2Fw%3D%3DsKz0lKz3NGC5fniT08zLtIfhwD4mxaK2d%2BUpH4ctQQ4yFIIrWPZ%2Fkx9WnOlT%2BPnWH3%2Bwzl1WIQaGteW4gmkwzKaTp6UZU9UXc68iLNyB7BMDK3HoJMviZYmroXMw3YShhX%2FMYwzHyPGCfaSzuR4SGA0uG%2FicFY3q9hGdjro9%2BnxQUZlvmsciANHyKOsvJ9hw0E4DG0tJWdUTmSmCx1Z3qV2KFBRk6xN22SElkAFgKVWk%2Fa18qhDQ1A%2FKJp3fgBDor391W%2FC1w5SVs2sYtTdFSerG4ClB%2BOzmwchl2%2F8ZSkucCQ%2B3ScwP6pu9yVaXmNs1Ii6BVfkak1zGtxHB8qyfrO5X8lE55UuF5G50AwWkIabQdkCnV4fr%2BNNq030TU72c00ZQjyBnpRHxp77WbLcpF6Vzdx2EMYFzK6PSh2Z4v02vcdO6apMLhS9w92mR67iN7eom4Hm7uCP6oYbTORzHw10%2FQpyCAtyPcRgmvnIz7gk7E0wZMesaOY7tvpQy3AT8Ea1jS8Ua1hwiaLnWMxworxpyNEjdnYe6mJN68KzL8y0MCsCCchCojV5QXGr22Se7ocSi7PMRxfQaLr2ZZ4uTHos2OqH9l6YII5ugOGfB4CYY%3D&nvMid=83037349019&catId=50002214
225,"쪄서나온 호박고구마 1kg (8~10개) / 개별포장, 실온보관, 아침고구마","18,000원","2,597",https://cr.shopping.naver.com/adcr.nhn?x=r0Ro3p6A35BxmB2sPdl%2B9P%2F%2F%2Fw%3D%3DsBtE4rgA41vMmlJZoUp4jbiArab1T0UDTIWoleIqTJvrrmbZKMw7CgD%2FASNNyGHGfvCFdmdimdod138VNOQdfFe2aAHi1QIcPY%2FjtFnTVFMgUZt%2BqXavjP7lo0bifudEAMJHeKnVDBo1LFNUoY8Zo4S%2BsSmeIOOV33239PArshN2poyfsHUFfjMbpXPdupoGgfUkaLoozB9Fv3asdTAIqndpbGFK4Zqzo8wRTaB6C6obBONT5D6mG%2BV6c5mXmontzxH4nq%2F9OR6JeLDbnBGa04H8GphxXOvUAfDrVSeYwbLcj1AD5IhNMtzAL1oRYrhAuNLbAUZ9OvQGf2nt96f7tGsHPv45Edr5fvvv%2FlTzZa4W3D%2FGFYs7NU55%2B6I5g9fLswQ%2Br%2F9wZqtsTdaVavvDom68Z9xYKAeeXusGxMgRxJ0SjIUxKBh%2FbClRiJXxNUsWKPlGlDNknMRkuklkxDSQUuz0wUmNffFzzxvaLaepmOY8nAe8ldHyfnCGgRq0b9YZSVNXDgyHLnCQ7yq82CmDMzbQIWcWxRG1WPzWy1nsJRYkCnTVmXcuYnMd8nscuu5ewA2pOcDyd7NYFFPiO7UH55J69sL2uaA%2BYvKtOLsr1E%2B9Yfw9CdnmuoQo1wXngco2iPNRouOLVBR9bkVCm5wEj0Jfwu1MgRvEhUUPnZRYZ4GbXspmaDDRaVdyijCXL5z73ygsEh%2F8vxuXXgJHiThCb7YVsN%2FiAcjmtIwlTUFZwg6A%3D&nvMid=11045569017&catId=50002214
226,무안 마산리 꿀밤고구마 황토 베니하루카 3kg 5kg 10kg 달수 호박고구마 황금고구마,"16,900원","2,589",https://cr.shopping.naver.com/adcr.nhn?x=JteOJ9BSFHqJmayKK7nrLf%2F%2F%2Fw%3D%3DsJX98lmtYW6BAR5GwBnJr8mdOVp8Oo2j8MtfjkVJQusmL00Wmf%2Bc%2FkOFzXHXxNt3OXBrsEBRajMaCyJHuW1spCG8DgfZoxE8kOe%2Bj9ZJphm8daU7xsXxi1ha5TJ1O1Dhk3MtBAHyvgxY7byqX5%2Bc4tUS%2BortKzfQDWBF5GV%2FKfqEhJv3ljJo79VVIpj6%2Fm3WOfWkPRhqwSZeNMDp16PUqrJdspwlQK6K894hEccU8rrpD4P%2Bj2CVvS6QkrpszyaIoCuwrUM2Vi5bq9fxYHuPhKYDTR1po%2BsyJnqFcU8Pua%2B%2FBgrMsLpzZbwWJdztCrku6V36ogsAbT2GMBHUreotiQHgrBmflrwofPlSlQ0f92kp%2FiaDJCBVzEt6WSKVgpoGS6JQsZ7xMnNs2QFWdf4yj1or4RArQzrRl%2FXtof7oiVeEqmXno0Gr4CQ8myU2SkhGY7psW2z59Xp0IFLecJJgRP%2BkeKS9OJV8ibQRKYECGLvpM%2FzuF5FmB90YN0S%2FutmNXCOYB6AODh4tntijV%2B5xABwaqwjZEnIMj8EYXQgL4PqYuXLPJNX6o0vQHmI613Mkio64FkP9CQbIx7neKc6OctcVQroGomtNH1%2FKphNkEWnAjYr1GoJVdy4DMog8GnRF1jDefozY0edhyMmuBdCqiuVaFndIwdNwuWmKtx1HNSCrUkiyUGZ3FpPHvE7X48%2Bhb&nvMid=82777374494&catId=50002214
227,[앵콜창고] 해남 꿀밤고구마 한입 2kg 2개 주문시 5kg 발송 - 늘해랑 첫수확 정품 해남 햇 꿀밤고구마 한입 2kg 특상 1kg,"6,960원","2,576",https://cr.shopping.naver.com/adcr.nhn?x=V9mPyy%2By9%2FeFAGOKoIGE3v%2F%2F%2Fw%3D%3DsCm58Nkel3R7QB0BI9Nm6IjJ3VH%2FqsM0o0Bd66fTSXenrmbZKMw7CgD%2FASNNyGHGfo5vT5AovQij%2Bk6NEDgU2uu2aAHi1QIcPY%2FjtFnTVFMgUZt%2BqXavjP7lo0bifudEA%2BB4t1kxE5mp83M1csJdWao97k2zEgsKRuXxQI3%2Bw%2Fk6Be7%2BnFocpjkYVaoMALdgweVHdvOi%2F5iPerU0of%2Fi5QynKmH81RupKSTxgD5Aw2%2B4OYwwsO6Ncqs0AGQYl%2Bl9b5nw%2BhpBVlifQWtapajTEeWKFBRk6xN22SElkAFgKVWk%2Fa18qhDQ1A%2FKJp3fgBDor391W%2FC1w5SVs2sYtTdFSes3z1%2F891PuB%2BYG1BAF2LlYVWYM32MImeCU6pV0gnVoF3R8KWOLqILHoWo98nK5g9r%2F0Zm%2B8ql1qvIh33JyBI5zXSU75QzTxmf%2BzaHuXQEKeZy5B2BeBtOtsmh5%2B2iRyd6Fiq%2Fyf%2Bkskck5O%2FNO7sv%2F7cdIN7IxiQeB8ciuxjV7sj9pkUIOZLjUe2WFkqkzY7NSXgO8XjjuOQGz4nfMgihUKm1WPvN3HU7JGdy54G9tJ8Eo4l9LOU4EkttoGy0jmvgKbBGumTOBe6QoTG4xnGcZZdjKbdPAFLsYLIffmZMmb6wo6KKw%2FmpQND0xgW1WRxXR9INs9ZpxiOekV5%2FkbMXFEI8m2riwP4%2By6QgfweyUsjfJZH3U8h5ht6P%2BU2BoS229TZjqEQTAbFzUBl8432wvhVEAf6wwM5tqtSh0bB5Hx&nvMid=33996951126&catId=50002214
228,[자연맛남 고구마] 22년 첫수확 해남 꿀고구마 5kg 왕특 x 2박스 (개당300g이상),"24,090원","2,572",https://cr.shopping.naver.com/adcr.nhn?x=DDY4%2BFpa2eAMYu36TJq%2Fuf%2F%2F%2Fw%3D%3DsL4kjN4o5y1jZPfDJS2F6EZC6Mk%2B2zz79WcMW0%2BaVis%2BL00Wmf%2Bc%2FkOFzXHXxNt3OXMXT6uLYrcDou9gTO9wsdm8DgfZoxE8kOe%2Bj9ZJphm8daU7xsXxi1ha5TJ1O1Dhk3MtBAHyvgxY7byqX5%2Bc4tcP2pc8qFrseSosrjoTlWcDeT3xIJg6dNAR33%2BAEJ24HkEoteLb0J4XA%2Bl3KC4WYKpB%2BUrvP3z0mAqVN3dOMoKUKmbNSzjxCVrIupTaw987eG8AyMpaYu4Ito1iPBdNTHPnMCgiCwRQ7SztIjqFFXBQyveTHoSvvsqu9WhndAFp5YoQjQArYYTyKFpuyzGrMUQpjLVtglNXdnTeSZ%2BF00OO54J8UO7LDGXdPU9Do8oyMXmq0wb8nQ9S1CNyVqQgAyGNgGZetbD5bcXjxmrpM2wlDPRP2O9Rpw9VSWOQLG126mSCJVA5iDw%2Fewge6rONGG%2BotflKPRj2u6VF4YFgBy8QVlyFDCq%2BZVFE5vJHx3cUBPtXRfQh16GlH6UpzTE0Zc1gTymE56Z2YgwtewUIYGvkOMZGFWXh5s38BjApi3daRSxeQwpzdi%2F0%2FRoqQxWZSD6%2BJVjV6VaEE%2F6Kb7axdL%2BzQx1um8KVGRj4fG9QhTit2bMB1Z6kgoFqjeGLtEicyJQeuU7QUm1Oa5K0yhs6WQJtwqca7NO2IabMsiPMLLZPyl%2FC7UyBG8SFRQ%2BdlFhngZiioIZeocEvWnSrIc84A%2FoUDu7wkq%2F%2Bf1xhSsHAueJXBhWw3%2BIByOa0jCVNQVnCDoA%3D%3D&nvMid=23985520597&catId=50002214
229,해남 꿀 호박 햇 고구마 베니하루카,"9,900원","2,553",https://cr.shopping.naver.com/adcr.nhn?x=uG1rxQw2pgAw1wA48M7GWP%2F%2F%2Fw%3D%3DsLmh8eqTY1al6oucvNiTjF9llY039KCO0kAPBhjL3%2FVnrmbZKMw7CgD%2FASNNyGHGfGHneotVTDohQ2AKUeDE7MO2aAHi1QIcPY%2FjtFnTVFMgUZt%2BqXavjP7lo0bifudEAyyPdSOoFBLYsm43rWgUzpMVIhUTYq2J1wF4XcKD2AOWkOA3ZateG%2FY8eKxwX1E0N0Nhz12w3B0%2BVwWfFkAlMANCZnOsN%2BPpvk%2BYBjNPfgQLDpmNu2Rs3tEPrV0ZTODsbWqyaFa2xLbpwGCJChqMDquXHq0Az5VH7SUTanRI%2FIQuqP%2BsBZITJTSZtzvInJt6%2BJjoIw4cB9IIbrIIjBmPNcvEtGo%2FESKxcOFMKYFmLg8zN81WjUpxJVJrN5mDsz4BpcWX%2BqoE1j4y%2BTXh4xfONGGULPPqP0jzimh5ffCjB8ruOjGGuKRqU4pS6L9TfbACBBqrCNkScgyPwRhdCAvg%2BpisEWOFDlkfoXMFMSQDHgSw2IWAinpDwg720zBf8CUKXLosTyCH2xTEhEpGfKL%2Fm83RqNqeTILO9KyGi9U2oO4VtXpdGVLubk%2FrxLVnilXwQV3OdHgSE8LoEjTx9zpNPbFaRsOtQUnaEEbxBoHxZXOc%3D&nvMid=83519695582&catId=50002214
230,전남 해남 22년 햇 꿀밤고구마 5kg 특상 밤고구마,"17,900원","2,551",https://cr.shopping.naver.com/adcr.nhn?x=KDFqn5YmCbht0GzbHquvt%2F%2F%2F%2Fw%3D%3DsXGuK45SghWg%2FfuonHVwxMBvf0JwcUVQEZLRyiR11v%2ByFIIrWPZ%2Fkx9WnOlT%2BPnWHNv9jb9tGPNFmoolRFZ49P4b612BMeb1tXp2oSNwdWcDqwpbTcre8RFzs4ZvQgXZe0cwf5NbDFhhzcW346a1Onea0O2TX7GIDZW3de8vjU8z5wu1noQ%2FqGQrqWOoAvNY2qxGD%2BUsSEGwOeRSMypesO2KFBRk6xN22SElkAFgKVWk%2Fa18qhDQ1A%2FKJp3fgBDor391W%2FC1w5SVs2sYtTdFSenzn9uQlk7%2FMhdRQCjSyLoci0tnNcoXnqXjXU9b2pB2pi6BVfkak1zGtxHB8qyfrO9z6paVUtLw8P081rDGinvHSatqGukcNsj%2BL2k27v2gIZk5gkCClp6qQF9rW29TsWQGjVBwb46AGSwExCVab8lQaez%2Fh7aHPZn7axg2wK0lSvprrMWiIDeRNwkuRm1lk6k4UCdSkdyam0xWrjFvhpLpzLrbPYFoI7%2B0FkpH4Vf4uPVzPTrxslHIPszD%2FVYe%2B%2Fv8fLPgh5PqRXu0lIvEwt45bWCC5%2FGmrf3PGE1I2KETwb5%2FKnR768B2qdc92GH6Nmg4SwcLvxUEucVmH%2BcOht40%3D&nvMid=9458161480&catId=50002214
